IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110016092,PCMG/CONTAGEM/DOPCAD/INVESTIG,Investigadores/DOPCAD/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110005387,PCMG/CONTAGEM/DOPCAD/PROTOC,Protocolo/DOPCAD/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110025509,PCMG/CONTAGEM/DPROC,Delegacia de Processamento de Flagrantes - Gabinete/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110025510,PCMG/CONTAGEM/DPROC/INSP,Inspetoria/DPROC/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110027378,PCMG/CONTAGEM/FAEP,FAEP/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004937,PCMG/CONTAGEM/INSPETORIA,Inspetoria/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110027255,PCMG/CONTAGEM/NRC,Núcleo Regional de Custódia/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004945,PCMG/CONTAGEM/PI CABRAL,Posto de Identificação Shopping Cabral/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110031759,PCMG/CONTAGEM/PI CAMARA,Posto de Identificação Câmara/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004943,PCMG/CONTAGEM/PI ELDORADO,Posto de Identificação Eldorado/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004946,PCMG/CONTAGEM/PLANTÃO,Plantão/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110025511,PCMG/CONTAGEM/PLANTÃO/COORD,Coordenação/Delegacia de Plantão/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004940,PCMG/CONTAGEM/PROTOCOLO,Protocolo/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110025512,PCMG/CONTAGEM/SERVIDORES,Servidores/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110004938,PCMG/CONTAGEM/SETARIN,Setor de Arquivo e Informações Policiais/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110001070,PCMG/CPCMG,Chefia da PCMG,N,N,N
110001345,PCMG/CPD-CPC,Centro de Processamento de Despesas da Chefia da Polícia Civil,N,N,N
110001071,PCMG/CSP,Conselho Superior da PCMG,N,N,N
110001355,PCMG/DAF,Diretoria de Administração Financeira,N,N,N
110001361,PCMG/DDH,Diretoria de Documentação e História,N,N,N
110031989,PCMG/DEFAM/AI,"Agência de Inteligência do Departamento Estadual de Investigação, Orientação e Proteção a Família/DEFAM/PCMG",N,N,N
110022248,PCMG/DEFAM/ASCOM,Assessoria de Comunicação Social/DEFAM/PCMG,N,N,N
110033539,PCMG/DEFAM/CHEFIADECARTORIO,Chefia de Cartório/DEFAM/SIPJ/PCMG,N,N,N
110022247,PCMG/DEFAM/CPD,Centro de Processamento de Despesas/DEFAM/PCMG,N,N,N
110002636,PCMG/DEFAM/DEMID,"Divisão Especializada de Atendimento da Mulher, do Idoso e do Portador de Deficiência - Gabinete/DEFAM/PCMG",N,N,N
110029485,PCMG/DEFAM/DEMID/1DEPAM/CART,"Cartório da 1ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias/DEMID/DEFAM/PCMG",N,N,N
110029484,PCMG/DEFAM/DEMID/1DEPAM/GAB,"Gabinete da 1ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias/DEMID/DEFAM/PCMG",N,N,N
110029486,PCMG/DEFAM/DEMID/1DEPAM/INSP,"Inspetoria da 1ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias/DEMID/DEFAM/PCMG",N,N,N
110029489,PCMG/DEFAM/DEMID/2DEPAM/CART,"Cartório da 2ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029488,PCMG/DEFAM/DEMID/2DEPAM/GAB,"Gabinete da 2ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias/DEMID/DEFAM/PCMG",N,N,N
110029490,PCMG/DEFAM/DEMID/2DEPAM/INSP,"Inspetoria da 2ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029492,PCMG/DEFAM/DEMID/3DEPAM/CART,"Cartório da 3ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029491,PCMG/DEFAM/DEMID/3DEPAM/GAB,"Gabinete da 3ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029493,PCMG/DEFAM/DEMID/3DEPAM/INSP,"Inspetoria da 3ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029496,PCMG/DEFAM/DEMID/4DEPAM/CART,"Cartório da 4ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029494,PCMG/DEFAM/DEMID/4DEPAM/GAB,"Gabinete da 4ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029497,PCMG/DEFAM/DEMID/4DEPAM/INSP,"Inspetoria da 4ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029499,PCMG/DEFAM/DEMID/5DEPAM/CART,"Cartório da 5ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029498,PCMG/DEFAM/DEMID/5DEPAM/GAB,"Gabinete da 5ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110029500,PCMG/DEFAM/DEMID/5DEPAM/INSP,"Inspetoria da 5ª Delegacia Especializada  de Plantão Especializada em Atendimento à Mulher, Criança, Adolescente e vítimas de intolerâncias",N,N,N
110008188,PCMG/DEFAM/DEMID/CART CENTRAL,Cartório Central/DEAM/DEMID/DEFAM/PCMG,N,N,N
110029611,PCMG/DEFAM/DEMID/CASAMG/CART,Cartório da Casa da Mulher Mineira/DEMID/DEFAM/PCMG,N,N,N
110028314,PCMG/DEFAM/DEMID/CASAMG/INSP,Inspetoria da Casa da Mulher Mineira/DEMID/DEFAM/PCMG,N,N,N
110028209,PCMG/DEFAM/DEMID/CASAMULHERMG,Casa da Mulher Mineira/DEMID/DEFAM/PCMG,N,N,N
110031597,PCMG/DEFAM/DEMID/CCENTRALAPFD,APFD/Cartório Central/DEAM/DEMID/DEFAM/PCMG,N,N,N
110008186,PCMG/DEFAM/DEMID/DEADI,Delegacia Especializada de Atendimento ao Idoso e à Pessoa com Deficiência - Gabinete/DEMID/DEFAM/PCMG,N,N,N
110022676,PCMG/DEFAM/DEMID/DEADI/CART,CARTÓRIO/Delegacia Especializada de Atendimento ao Idoso e à Pessoa com Deficiência /DEMID/DEFAM/PCMG,N,N,N
110009512,PCMG/DEFAM/DEMID/DEADI/INSP,INSPETORIA/Delegacia Especializada de Atendimento ao Idoso e à Pessoa com Deficiência /DEMID/DEFAM/PCMG,S,N,N
110006255,PCMG/DEFAM/DEMID/DEAM SABARA/C,Cartório - Sabará/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110006248,PCMG/DEFAM/DEMID/DEAM SABARA/G,Gabinete - Sabará/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110006256,PCMG/DEFAM/DEMID/DEAM SABARA/I,Inspetoria - Sabará/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110009511,PCMG/DEFAM/DEMID/DEAM-INSP,INSPETORIA DA DELEGACIA ESPECIALIZADA DE ATENDIMENTO A MULHER,S,N,N
110029483,PCMG/DEFAM/DEMID/DEAM/BAR/INSP,Inspetoria - Barreiro/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013657,PCMG/DEFAM/DEMID/DEAM/BARCARTO,Cartório - Barreiro/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013656,PCMG/DEFAM/DEMID/DEAM/BARREIRO,Gabinete - Barreiro/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110004925,PCMG/DEFAM/DEMID/DEAM/BETIM/CA,Cartório/DEAM/2DRPC/BETIM/DEMID/DEFAM/PCMG,N,N,N
110004904,PCMG/DEFAM/DEMID/DEAM/BETIM/G,Delegacia Especializada de Atendimento à Mulher - Gabinete/2DRPC/BETIM/DEMID/DEFAM/PCMG,N,N,N
110004927,PCMG/DEFAM/DEMID/DEAM/BETIM/IN,Inspetoria/DEAM/2DRPC/BETIM/DEMID/DEFAM/PCMG,N,N,N
110004926,PCMG/DEFAM/DEMID/DEAM/BETIM/PR,Protocolo/DEAM/2DRPC/BETIM/DEMID/DEFAM/PCMG,N,N,N
110013655,PCMG/DEFAM/DEMID/DEAM/CLE/CART,Cartório - Centro Leste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110029487,PCMG/DEFAM/DEMID/DEAM/CLE/INSP,Inspetoria - Centro Leste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013654,PCMG/DEFAM/DEMID/DEAM/CLESTE,Gabinete -Centro Leste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110005643,PCMG/DEFAM/DEMID/DEAM/IBIRITÉ,Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/IBIRITÉ/PCMG,N,N,N
110005644,PCMG/DEFAM/DEMID/DEAM/IBIRITÉC,Cartório/DEAM/DEMID/DEFAM/IBIRITÉ/PCMG,N,N,N
110005645,PCMG/DEFAM/DEMID/DEAM/IBIRITÉI,Inspetoria/DEAM/DEMID/DEFAM/IBIRITÉ/PCMG,N,N,N
110033940,PCMG/DEFAM/DEMID/DEAM/RMBH,Diretoria das Delegacias Especializadas de Atendimento à Mulher da Região Metropolitana de BH/DEAM/DEMID/DEFAM/PCMG,N,N,N
110005990,PCMG/DEFAM/DEMID/DEAM/RN/CART,Cartório/DEAM/DEMID/DEFAM/PCMG,N,N,N
110005418,PCMG/DEFAM/DEMID/DEAM/RN/GA,Delegacia Especializada de Atendimento à Mulher - Gabinete/DEMID/DEFAM/PCMG,N,N,N
110005991,PCMG/DEFAM/DEMID/DEAM/RN/INSP,Inspetoria/DEAM/3DRPC/DEMID/DEFAM/PCMG,N,N,N
110005992,PCMG/DEFAM/DEMID/DEAM/RN/PROT,Protocolo/DEAM/DEMID/DEFAM/PCMG,N,N,N
110006199,PCMG/DEFAM/DEMID/DEAM/SL/CART,Cartório/SANTA LUZIA/DEAM/DEMID/DEFAM/PCMG,N,N,N
110006198,PCMG/DEFAM/DEMID/DEAM/SL/GAB,Delegacia Especializada de Atendimento à Mulher - Gabinete/SANTA LUZIA/DEAM/DEMID/DEFAM/PCMG,N,N,N
110006200,PCMG/DEFAM/DEMID/DEAM/SL/INSP,Subinspetoria/SANTA LUZIA/DEAM/DEMID/DEFAM/PCMG,N,N,N
110029495,PCMG/DEFAM/DEMID/DEAM/SN/INSP,Inspetoria - Sul-Noroeste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013661,PCMG/DEFAM/DEMID/DEAM/SNCART,Cartório - Sul-Noroeste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013660,PCMG/DEFAM/DEMID/DEAM/SUNOR,Gabinete - Sul-Noroeste/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013658,PCMG/DEFAM/DEMID/DEAM/VENDANOV,Gabinete - Venda Nova/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110006419,PCMG/DEFAM/DEMID/DEAM/VESP/CAR,Cartório/DEAM/3DRPC/VESPASIANO/3DepPC/PCMG,N,N,N
110006418,PCMG/DEFAM/DEMID/DEAM/VESP/GAB,Delegacia Especializada de Atendimento à Mulher - Gabinete/3DRPC/VESPASIANO/3DepPC/PCMG,N,N,N
110006420,PCMG/DEFAM/DEMID/DEAM/VESP/INS,Inspetoria/DEAM/3DRPC/VESPASIANO/3DepPC/PCMG,N,N,N
110029501,PCMG/DEFAM/DEMID/DEAM/VN/INSP,Inspetoria - Venda Nova/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110013659,PCMG/DEFAM/DEMID/DEAM/VNCART,Cartório - Venda Nova/Delegacia Especializada de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110005397,PCMG/DEFAM/DEMID/DEAMCONT/ACOL,Setor de  Acolhimento/DEAM/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110005393,PCMG/DEFAM/DEMID/DEAMCONT/CART,Cartório/DEAM/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110005390,PCMG/DEFAM/DEMID/DEAMCONT/GAB,Delegacia Especializada de Atendimento à Mulher - Gabinete/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110005392,PCMG/DEFAM/DEMID/DEAMCONT/INS,Inspetoria/DEAM/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110005394,PCMG/DEFAM/DEMID/DEAMCONT/PROT,Setor de Protocolo/DEAM/1DRPC/CONTAGEM/2DepPC/PCMG,N,N,N
110021970,PCMG/DEFAM/DEMID/DECRIN,Gabinete DECRIN / DEMID/DEFAM/PCMG,N,N,N
110027108,PCMG/DEFAM/DEMID/DECRIN/CART,Cartório Central/DECRIN/DEMID/DEFAM/PCMG,N,N,N
110029502,PCMG/DEFAM/DEMID/DECRIN/INSP,Inspetoria/DECRIN/DEMID/DEFAM/PCMG,N,N,N
110013663,PCMG/DEFAM/DEMID/DECVS,Gabinete - Delegacia Especializada no Combate a Violência Sexual//DEMID/DEFAM/PCMG,N,N,N
110013664,PCMG/DEFAM/DEMID/DECVS/CART,Cartório/Delegacia Especializada no Combate a Violência Sexual//DEMID/DEFAM/PCMG,N,N,N
110014236,PCMG/DEFAM/DEMID/DECVS/INSPET,Inspetoria/Delegacia Especializada no Combate a Violência Sexual//DEMID/DEFAM/PCMG,N,N,N
110008184,PCMG/DEFAM/DEMID/DEPAM,Delegacia de Plantão de Atendimento à Mulher - Gabinete/DEMID/DEFAM/PCMG,N,N,N
110008185,PCMG/DEFAM/DEMID/DEPAM/CART,Cartório/DEPAM/DEMID/DEFAM/PCMG,N,N,N
110010541,PCMG/DEFAM/DEMID/DEPAM/INSPET,Inspetoria/DEPAM/DEMID/DEFAM/PCMG,N,N,N
110021104,PCMG/DEFAM/DEMID/DV,Delegacia Virtual - Gabinete/DEMID/DEFAM/PCMG,N,N,N
110033584,PCMG/DEFAM/DEMID/EQUIPEAURORA,Equipe A.U.R.O.R.A/DEMID/DEFAM/PCMG,N,N,N
110009510,PCMG/DEFAM/DEMID/INSP,Inspetoria/DEMID/DEFAM/PCMG,S,N,N
110008661,PCMG/DEFAM/DEMID/PRO-DEAM,Projeto de Remodelagem Organizacional da Delegacia de Atendimento à Mulher/DEMID/DEFAM/PCMG,N,N,N
110005923,PCMG/DEFAM/DEMID/PROTOCOLO,Protocolo/DEMID/DEFAM/PCMG,N,N,N
110025003,PCMG/DEFAM/DEMID/UOAMSV-CMBH,Unidade de Orientação e Acolhimento à Mulher em Situação de Violência/DEAM/DEMID/DEFAM/PCMG,N,N,N
110022249,PCMG/DEFAM/DENÚNCIAS,Denúncias/DEFAM/PCMG,N,N,N
110022254,PCMG/DEFAM/DIALOGAR,Dialogar/DEFAM/PCMG,N,N,N
110029267,PCMG/DEFAM/DOPCAD/CHEFIACART,Chefia de Cartório da Divisão Especializada de Orientação e Proteção à Criança e ao Adolescente/DEFAM/PCMG,N,N,N
110030147,PCMG/DEFAM/DOPCAD/DEPCA/ACERVO,Acervo - Delegacia Especializada de Proteção a Criança e ao Adolescente/DOPCAD/DEFAM/PCMG,N,N,N
110009484,PCMG/DEFAM/DOPCAD/DEPCA/PROTOC,Protocolo - Delegacia Especializada de Proteção a Criança e ao Adolescente/DOPCAD/DEFAM/PCMG,N,N,N
110002637,PCMG/DEFAM/DOPCAD/GAB,Divisão Especializada de Orientação e Proteção à Criança e ao Adolescente - Gabinete/DEFAM/PCMG,N,N,N
110029268,PCMG/DEFAM/DOPCAD/INSPGERAL,Inspetoria Geral da Divisão Especializada de Orientação e Proteção à Criança e ao Adolescente/DEFAM/PCMG,N,N,N
110005838,PCMG/DEFAM/DOPCAD/PROTOCOLO,Protocolo/DOPCAD/DEFAM/PCMG,N,N,N
110031554,PCMG/DEFAM/ESTATÍSTICA,Estatítica/DEFAM/PCMG,N,N,N
110002635,PCMG/DEFAM/GABINETE,"Departamento Estadual de Investigação, Orientação e  Proteção à Família - Gabinete/PCMG",N,N,N
110012410,PCMG/DEFAM/INSPETORIA,Inspetoria/DEFAM//PCMG,N,N,N
110016287,PCMG/DEICTRAN/1ªDEPICT/CART,Cartório da 1ªDivisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110016286,PCMG/DEICTRAN/1ªDEPICT/GAB,Gabinete da 1ª Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110021165,PCMG/DEICTRAN/1ªDEPIFRVA/CART,Cartório da1ª Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021164,PCMG/DEICTRAN/1ªDEPIFRVA/GAB,Gabinete da 1ª Delegacia Especializada em Investigação e Investigação a Furto e Roubo de Veículos Automotores /DEICTRAN/PCMG,N,N,N
110022103,PCMG/DEICTRAN/1ªDEPIFRVA/SUBIN,Subinspetoria da 1ª Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110016289,PCMG/DEICTRAN/2ªDEPICT/CART,Cartório da 2ªDivisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110031351,PCMG/DEICTRAN/2ªDEPICT/EQUIPE,Equipe da 2ª Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110016288,PCMG/DEICTRAN/2ªDEPICT/GAB,Gabinete da 2ª Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110021179,PCMG/DEICTRAN/2ªDEPIFRVA,Gabinete da 2ª Delegacia Especializada e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021180,PCMG/DEICTRAN/2ªDEPIFRVA/CART,Cartório da 2ª Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110026320,PCMG/DEICTRAN/2ªDEPIFRVA/SUBIN,Subinspetoria da 2ª Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110016291,PCMG/DEICTRAN/3ªDEPICT/CART,Cartório da 3ªDivisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110016290,PCMG/DEICTRAN/3ªDEPICT/GAB,Gabinete da 3ª Delegacia Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110021181,PCMG/DEICTRAN/3ªDEPIFRVA/CART,Cartório da 3ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021182,PCMG/DEICTRAN/3ªDEPIFRVA/GAB,Gabinete da 3ª Delegacia Especializada em Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110022102,PCMG/DEICTRAN/3ªDEPIFRVA/SUBIN,Subinspetoria da 3ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110028300,PCMG/DEICTRAN/4ªDEPICT/GAB,Gabinete da 4ª Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110021183,PCMG/DEICTRAN/4ªDEPIFRVA,Gabinete da 4ª Delegacia Especializada e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021185,PCMG/DEICTRAN/4ªDEPIFRVA/CART,Cartório da 4ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110022757,PCMG/DEICTRAN/4ªDEPIFRVA/SUBIN,Subinspetoria da 4ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021184,PCMG/DEICTRAN/5ªDEPIFRVA,Gabinete da 5ª Delegacia Especializada e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110021186,PCMG/DEICTRAN/5ªDEPIFRVA/CART,Cartório da 5ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110026321,PCMG/DEICTRAN/5ªDEPIFRVA/SUBIN,Subinspetoria da 5ªDivisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110027069,PCMG/DEICTRAN/AIP,Agência de Inteligência Policial/DEICTRAN/SIPJ/PCMG,N,N,N
110023014,PCMG/DEICTRAN/ALMOXARIFADO,Almoxarifado/DEICTRAN/SIPJ/PCMG,N,N,N
110028201,PCMG/DEICTRAN/ASCOM,Assessoria De Imprensa do Departamento Estadual de Investigação de Crimes de Trânsito/DEICTRAN/SIPJ/PCMG,N,N,N
110023011,PCMG/DEICTRAN/CHCART,Chefia de Cartório/DEICTRAN/SIPJ/PCMG,N,N,N
110027164,PCMG/DEICTRAN/CPD,CPD/DEICTRAN/SIPJ/PCMG,N,N,N
110016299,PCMG/DEICTRAN/DEPICT/CHEF CART,Chefia Cartório da Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110033321,PCMG/DEICTRAN/DEPICT/FREQUENCI,Frequência/DEICTRAN/PCMG,N,N,N
110011197,PCMG/DEICTRAN/DEPICT/INSP,Inspetoria da Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110033654,PCMG/DEICTRAN/DEPICT/INVESTIG,Investigadores da Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110016293,PCMG/DEICTRAN/DEPICT/MEDITRANS,Núcleo de Mediação Restaurativa de Trânsito da Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110002813,PCMG/DEICTRAN/DEPICT/TITULAR,Gabinete Chefe da Divisão Especializada em Prevenção e Investigação de Crimes de Trânsito/DEICTRAN/PCMG,N,N,N
110007907,PCMG/DEICTRAN/DEPIFRVA,Gabinete do Chefe da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110029671,PCMG/DEICTRAN/DEPIFRVA/BENS AP,Bens apreendidos da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110002744,PCMG/DEICTRAN/DEPIFRVA/CH CART,Chefia de Cartório da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110028192,PCMG/DEICTRAN/DEPIFRVA/GAR,Transporte da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110002741,PCMG/DEICTRAN/DEPIFRVA/INSP,Inspetoria da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110034194,PCMG/DEICTRAN/DEPIFRVA/INTELIG,Setor de Inteligência da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110032416,PCMG/DEICTRAN/DEPIFRVA/LAB-LD,Agência de Inteligência Policial/DEICTRAN/PCMG,N,N,N
110029916,PCMG/DEICTRAN/DEPIFRVA/PESS,Setor de Pessoal da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110028193,PCMG/DEICTRAN/DEPIFRVA/PLAN PA,Plantão Patrimonial da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110002647,PCMG/DEICTRAN/DEPIFRVA/PROT-GE,Protocolo Geral da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110007913,PCMG/DEICTRAN/DEPIFRVA/SIAL,"Setor de Investigação, Arquivamento e Liberação Veículos da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG",N,N,N
110021230,PCMG/DEICTRAN/DEPIFRVA/SIL,Setor de Investigação e Liberação de Veículos da Divisão Especializada em Prevenção e Investigação a Furto e Roubo de Veículos Automotores/DEICTRAN/PCMG,N,N,N
110034006,PCMG/DEICTRAN/DEPIFRVA/VISTCET,Vistoria CET/DEICTRAN/PCMG,N,N,N
110002751,PCMG/DEICTRAN/GABINETE,Gabinete do DEPARTAMENTO ESTADUAL DE INVESTIGAÇÃO DE CRIMES DE TRÂNSITO,N,N,N
110030960,PCMG/DEICTRAN/INSPET-ADJUNTA,Inspetoria Adjunta/DEICTRAN/SIPJ/PCMG,N,N,N
110023012,PCMG/DEICTRAN/INSPETORIA,Inspetoria/DEICTRAN/SIPJ/PCMG,N,N,N
110033515,PCMG/DEICTRAN/LAB-LD,Laboratório - Lavagem de Dinheiro/DEICTRAN/SIPJ/PCMG,N,N,N
110023010,PCMG/DEICTRAN/PROTOCOLO,Setor de Protocolo/DEICTRAN/SIPJ/PCMG,N,N,N
110027096,PCMG/DEICTRAN/SEÇÃOPESSOAL,Seção Pessoal/DEICTRAN/SIPJ/PCMG,N,N,N
110023013,PCMG/DEICTRAN/SUBINSPETORIA,SubInspetoria/DEICTRAN/SIPJ/PCMG,N,N,N
110001342,PCMG/DELEG ASSIST,Delegado Assistente da Polícia Civil de Minas Gerais,N,N,N
110015390,PCMG/DELEG ASSIST/SEC,Secretaria Gabinete Delegado Assistente da Chefia da PCMG,N,N,N
110002638,PCMG/DEMA,Departamento Estadual de Investigações de Crimes Contra o Meio Ambiente - Gabinete/PCMG,N,N,N
110009386,PCMG/DEMA/CPD,Centro de Processamento de Despesas/DEMA/PCMG,N,N,N
110009385,PCMG/DEMA/DEOMA,Divisão Especializada de Proteção ao Meio Ambiente - Gabinete/DEOMA/PCMG,N,N,N
110009389,PCMG/DEMA/DEOMA/1DEMACA,1ª Delegacia Especializada de Investigação de Crimes Contra o meio Ambiente - Gabinete/DEMA/DEOMA,N,N,N
110009390,PCMG/DEMA/DEOMA/1DEMACA/CART,Cartório/1DEMACA/DEMA/DEOMA/PCMG,N,N,N
110009391,PCMG/DEMA/DEOMA/1DEMACA/SUB,Subinspetoria/1DEMACA/DEMA/DEOMA,N,N,N
